nv_spain;Дальше предела;X
nv_turkey;Умирающая Порта;X
nv_france;Родина революции;X
zemstva;Земская реформа;X
serfdom_abolished;Крепостное право было отменено;X
puantilism;Пуантилизм;X
modern;Модерн;X
nv_swedish_neutrality;Шведский нейтралитет;X
tanzimat;Танзимат;X
annex_wallachia_title;Присоединение Валлахии;X
annex_wallachia_desc;Пора что-то решать с нашими границами на Севере. Чтобы усилить наше влияние на Балканах, мы можем насильно заставить румын войти в состав нашей империи. Безусловно, сейчас в нашей стране и так не все спокойно, но мы обязаны отрезать Балканские страны от влияния России и Австрии. Такое действие очень плохо отразится на стабильности в регионе, но мы готовы на это пойти, если понадобится, мы утопим румын в их же собственной крови!;X
annex_portugal_title;Решение вопроса с Португалией;X
annex_portugal_desc;Когда-то наша страна сияла ярче всех, но уже давно над ней не светило солнце. Если мы хотим, чтобы о нас вновь заговорил мир, то стоит сперва решить вопрос о нашем главенстве на Иберийском полуострове. Здесь должна остаться лишь одна держава ибо для двоих тут слишком тесно.;X 
spain_on_fire;Испания сделала выбор;X
integration_has_happened;Интеграция Португалии;X
integration_title;Интеграция Португалии;X
integration_desc;После победы над Португалией у встал вопрос о ее окончательном включении в состав нашего государства. Проблема в том, что португальцев довольно много, а права у них сейчас абсолютно отсутствуют. Мы можем принять закон, благодаря которому португальцы станут полноценными гражданами Испании, но самим испанцам это точно не понравится.;X
integration_has_happened;Интеграция прошла успешно;X
nv_brazil;Новая надежда свободы;X
the_brazilian_rise_title;Возрождение Южной Америки;X
the_brazilian_rise_desc;Мы являемся главной силой Латинской Америки, а это значит, что на нас лежит ответственность за будущее всего материка. Мы можем взять на себя роль собирателя земель и объединить южно-американские страны под нашим началом, что позволит нам создать единую Южную Америку!;X
brazilian_rise;Подъем Бразилии;X
volunteers;Усиленная подготовка добровольцев;X
transfer_alsace_title;Отказ от Эльзаса;X
transfer_alsace_desc;Кто бы мог подумать, что из столь разрозненной нации сможет вырасти такое сильное государство. К Востоку от нашей границы набирает силу новая Германия, но для полного объединения всех земель ей нужны наши территории, если мы их отдадим, то навсегда потеряем Эльзас-Лотарингию, если нет - война неизбежна, но сможем ли вы выстоять в этой битве?;X
alcase_transfer;Мы подписали отказ от земли Эльзас-Лотарингия;X
weakness_of_western;Западное влияние;X
indian_future_title;Будущее Индии;X
indian_future_desc;Мы можем принять закон о новом образовании по европейским стандартам, но увеличение числа образованных людей снизит темпы производства;X
we_made_a_choice;Мы сделали выбор;X
the_indian_rise_title;Возрождение Индии;X
the_indian_rise_desc;Мы являемся сильнейшей страной на территории Инидии, а это значит, что нам предстоит взять на себя ответственность за будущее нашей нации. Мы силой объединим земли в одну могущественную страну!
india_rise;Мы встали на тропу войны;X
indian_power_title;Индийская мощь;X
indian_power_desc;Мы набрали достаточно военного потенциала, чтобы предъявить свои претензии на соседние территории, никто не посмеет нас остановить!;X
health_chemistry;Новое поколение лекарств;X
army_doctrine_3;Военная доктрина;X
modern_army_doctrine_new;Новая армейская доктрина;X
modern_army_doctrine_new_1;Переходная доктрина;X
light_armament_3;Легкое вооружение;X
modern_divisional_structure_new;Современная дивизионная структура(новая);X
modern_divisional_structure_new_1;Переходная бригадная структура;X
heavy_armament_3;Тяжелые орудия;X
heavy_armament_dunno_1;Новое тяжелое вооружение;X
heavy_armament_dunno_2;Легкая артиллерия;X
military_science_3;Военные учения;X
aeronautics_new;Улучшенная авиация;X
aeronautics_new_1;Новая военная теория;X
